beataml_drug_id,chembl_id,target_chembl_id,target_uniprot,target_name,standard_type,standard_value_nM,pIC50,assay_chembl_id
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3886,Q9NYL2,Mitogen-activated protein kinase kinase kinase 20,Kd,10000.0,5.0,CHEMBL1051317
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2803,P43403,Tyrosine-protein kinase ZAP-70,Kd,10000.0,5.0,CHEMBL1061189
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2918,P22694,cAMP-dependent protein kinase catalytic subunit beta,Kd,10000.0,5.0,CHEMBL1039274
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5818,P51817,cAMP-dependent protein kinase catalytic subunit PRKX,Kd,10000.0,5.0,CHEMBL1061157
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5469,Q14289,Protein-tyrosine kinase 2-beta,Kd,10000.0,5.0,CHEMBL1061158
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5975,Q9BRS2,Serine/threonine-protein kinase RIO1,Kd,420.0,6.38,CHEMBL1051258
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4226,P49761,Dual specificity protein kinase CLK3,Kd,10000.0,5.0,CHEMBL1060240
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2634,P41240,Tyrosine-protein kinase CSK,Kd,10000.0,5.0,CHEMBL1037547
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5520,Q8N752,Casein kinase I isoform alpha-like,Kd,10000.0,5.0,CHEMBL1063703
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2828,P48730,Casein kinase I isoform delta,Kd,10000.0,5.0,CHEMBL1050829
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4937,P49674,Casein kinase I isoform epsilon,Kd,10000.0,5.0,CHEMBL1050834
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2543,P78368,Casein kinase I isoform gamma-2,Kd,10000.0,5.0,CHEMBL1063704
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5084,Q9Y6M4,Casein kinase I isoform gamma-3,Kd,10000.0,5.0,CHEMBL1051284
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4128,Q02763,Angiopoietin-1 receptor,Kd,10000.0,5.0,CHEMBL1051315
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5388,Q9UKI8,Serine/threonine-protein kinase tousled-like 1,Kd,10000.0,5.0,CHEMBL1061931
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5404,Q86UE8,Serine/threonine-protein kinase tousled-like 2,Kd,2600.0,5.59,CHEMBL1061984
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4527,Q9UKE5,TRAF2 and NCK-interacting protein kinase,Kd,24.0,7.62,CHEMBL1062874
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4599,Q07912,Activated CDC42 kinase 1,Kd,10000.0,5.0,CHEMBL1051355
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2815,P04629,High affinity nerve growth factor receptor,Kd,100.0,7.0,CHEMBL1061933
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4898,Q16620,BDNF/NT-3 growth factors receptor,Kd,720.0,6.14,CHEMBL1062875
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5608,Q16288,NT-3 growth factor receptor,Kd,190.0,6.72,CHEMBL1041998
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3983,P33981,Dual specificity protein kinase TTK,Kd,10000.0,5.0,CHEMBL1061934
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4367,P42681,Tyrosine-protein kinase TXK,Kd,10000.0,5.0,CHEMBL1061187
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3629,P68400,Casein kinase II subunit alpha,Kd,1400.0,5.85,CHEMBL1060241
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4070,P19784,Casein kinase II subunit alpha',Kd,1600.0,5.8,CHEMBL1061141
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3123,Q9UIK4,Death-associated protein kinase 2,Kd,10000.0,5.0,CHEMBL1053760
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2468,O43293,Death-associated protein kinase 3,Kd,2100.0,5.68,CHEMBL1060181
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3980,O94768,Serine/threonine-protein kinase 17B,Kd,1800.0,5.74,CHEMBL1060189
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5543,Q9Y463,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Kd,10000.0,5.0,CHEMBL1060243
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3385,P27361,Mitogen-activated protein kinase 3,Kd,10000.0,5.0,CHEMBL1037552
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4040,P28482,Mitogen-activated protein kinase 1,Kd,10000.0,5.0,CHEMBL1063798
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2850,P49840,Glycogen synthase kinase-3 alpha,Kd,10000.0,5.0,CHEMBL1061900
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL262,P49841,Glycogen synthase kinase-3 beta,Kd,350.0,6.46,CHEMBL1061074
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3529,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Kd,480.0,6.32,CHEMBL1050835
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3553,P29597,Non-receptor tyrosine-protein kinase TYK2,Kd,10000.0,5.0,CHEMBL1061188
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5314,Q06418,Tyrosine-protein kinase receptor TYRO3,Kd,9300.0,5.03,CHEMBL1051260
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2276,P45983,Mitogen-activated protein kinase 8,Kd,10000.0,5.0,CHEMBL1061076
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4179,P45984,Mitogen-activated protein kinase 9,Kd,10000.0,5.0,CHEMBL1060196
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3836,P53667,LIM domain kinase 1,Kd,10000.0,5.0,CHEMBL1061902
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5932,P53671,LIM domain kinase 2,Kd,10000.0,5.0,CHEMBL1063714
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5606,Q15831,Serine/threonine-protein kinase STK11,Kd,3700.0,5.43,CHEMBL1051288
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5600,P27448,MAP/microtubule affinity-regulating kinase 3,Kd,3400.0,5.47,CHEMBL1063802
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3587,Q02750,Dual specificity mitogen-activated protein kinase kinase 1,Kd,520.0,6.28,CHEMBL1061906
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2964,P36507,Dual specificity mitogen-activated protein kinase kinase 2,Kd,350.0,6.46,CHEMBL1061079
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2109,P46734,Dual specificity mitogen-activated protein kinase kinase 3,Kd,10000.0,5.0,CHEMBL1060250
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4578,Q14680,Maternal embryonic leucine zipper kinase,Kd,1600.0,5.8,CHEMBL1063803
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4718,Q9BUB5,MAP kinase-interacting serine/threonine-protein kinase 1,Kd,10000.0,5.0,CHEMBL1063804
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3830,Q2M2I8,AP2-associated protein kinase 1,Kd,170.0,6.77,CHEMBL1037546
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,870.0,6.06,CHEMBL1061129
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,6200.0,5.21,CHEMBL1063789
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4598,Q13043,Serine/threonine-protein kinase 4,Kd,200.0,6.7,CHEMBL1061178
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5941,Q9P289,Serine/threonine-protein kinase 26,Kd,540.0,6.27,CHEMBL1063806
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4849,Q8TDX7,Serine/threonine-protein kinase Nek7,Kd,5600.0,5.25,CHEMBL1063808
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5364,Q9UBE8,Serine/threonine-protein kinase NLK,Kd,10000.0,5.0,CHEMBL1063809
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL260,Q16539,Mitogen-activated protein kinase 14,Kd,10000.0,5.0,CHEMBL1061091
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3961,Q15759,Mitogen-activated protein kinase 11,Kd,10000.0,5.0,CHEMBL1062864
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4674,P53778,Mitogen-activated protein kinase 12,Kd,10000.0,5.0,CHEMBL1061183
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL3234,P08631,Tyrosine-protein kinase HCK,Kd,3300.0,5.48,CHEMBL1063730
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1957,P08069,Insulin-like growth factor 1 receptor,Kd,10000.0,5.0,CHEMBL1061075
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1981,P06213,Insulin receptor,Kd,10000.0,5.0,CHEMBL1060195
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5483,P14616,Insulin receptor-related protein,Kd,10000.0,5.0,CHEMBL1061175
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5081,Q9Y616,Interleukin-1 receptor-associated kinase 3,Kd,10000.0,5.0,CHEMBL1062842
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,910.0,6.04,CHEMBL1060174
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,670.0,6.17,CHEMBL1062829
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,2700.0,5.57,CHEMBL1062830
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,630.0,6.2,CHEMBL1051277
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL1862,P00519,Tyrosine-protein kinase ABL1,Kd,2000.0,5.7,CHEMBL1061130
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL4014,P42684,Tyrosine-protein kinase ABL2,Kd,10000.0,5.0,CHEMBL1061131
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL5903,Q04771,Activin receptor type-1,Kd,10000.0,5.0,CHEMBL1063697
Dovitinib (CHIR-258),CHEMBL522892,CHEMBL2959,Q08881,Tyrosine-protein kinase ITK/TSK,Kd,530.0,6.28,CHEMBL1063712
Elesclomol,CHEMBL1972860,CHEMBL1075435,,DOK,IC50,17.92,7.75,CHEMBL2363186
Elesclomol,CHEMBL1972860,CHEMBL2366079,,DSH1,IC50,23.32,7.63,CHEMBL2363187
Elesclomol,CHEMBL1972860,CHEMBL2366246,,DU-4475,IC50,111.7,6.95,CHEMBL2363189
Elesclomol,CHEMBL1972860,CHEMBL612519,,Daoy,IC50,16.8,7.77,CHEMBL2363191
Elesclomol,CHEMBL1972860,CHEMBL613508,,DU-145,IC50,500.43,6.3,CHEMBL2363188
Elesclomol,CHEMBL1972860,CHEMBL614487,,EKVX,IC50,39.51,7.4,CHEMBL2363207
Elesclomol,CHEMBL1972860,CHEMBL2366281,,EM-2,IC50,2518.15,5.6,CHEMBL2363208
Elesclomol,CHEMBL1972860,CHEMBL1075443,,EPLC-272H,IC50,29.13,7.54,CHEMBL2363209
Elesclomol,CHEMBL1972860,CHEMBL2366118,,ES4,IC50,4.391,8.36,CHEMBL2363212
Elesclomol,CHEMBL1972860,CHEMBL2366312,,ES5,IC50,11.8,7.93,CHEMBL2363213
Elesclomol,CHEMBL1972860,CHEMBL2366146,,ES1,IC50,0.7491,9.13,CHEMBL2363210
Elesclomol,CHEMBL1972860,CHEMBL2366135,,ES3,IC50,5.793,8.24,CHEMBL2363211
Elesclomol,CHEMBL1972860,CHEMBL1075432,,Detroit 562,IC50,68.9,7.16,CHEMBL2363193
Elesclomol,CHEMBL1972860,CHEMBL1075436,,DoTc2-4510,IC50,831.26,6.08,CHEMBL2363194
Elesclomol,CHEMBL1972860,CHEMBL2366240,,EC-GI-10,IC50,44.63,7.35,CHEMBL2363197
Elesclomol,CHEMBL1972860,CHEMBL2366117,,ECC10,IC50,6272.44,5.2,CHEMBL2363198
Elesclomol,CHEMBL1972860,CHEMBL1075439,,EFM-19,IC50,82.52,7.08,CHEMBL2363202
Elesclomol,CHEMBL1972860,CHEMBL1075440,,EFO-21,IC50,149.38,6.83,CHEMBL2363203
Elesclomol,CHEMBL1972860,CHEMBL1075441,,EFO-27,IC50,7.718,8.11,CHEMBL2363204
Elesclomol,CHEMBL1972860,CHEMBL1075442,,EGI-1,IC50,8.376,8.08,CHEMBL2363205
Elesclomol,CHEMBL1972860,CHEMBL614516,,A498,IC50,46.55,7.33,CHEMBL2363731
Elesclomol,CHEMBL1972860,CHEMBL392,,A549,IC50,19.6,7.71,CHEMBL2363732
Elesclomol,CHEMBL1972860,CHEMBL614530,,BXPC-3,IC50,475.01,6.32,CHEMBL2363768
Elesclomol,CHEMBL1972860,CHEMBL2366313,,C-33-A,IC50,7.579,8.12,CHEMBL2363769
Elesclomol,CHEMBL1972860,CHEMBL1075428,,COLO-741,IC50,176.14,6.75,CHEMBL2363138
Elesclomol,CHEMBL1972860,CHEMBL1075429,,COLO-792,IC50,28.77,7.54,CHEMBL2363139
Elesclomol,CHEMBL1972860,CHEMBL2366186,,DEL,IC50,19.22,7.72,CHEMBL2363176
Elesclomol,CHEMBL1972860,CHEMBL2366264,,DJM-1,IC50,54.3,7.27,CHEMBL2363178
Elesclomol,CHEMBL1972860,CHEMBL614517,,A673,IC50,11.6,7.94,CHEMBL2363733
Elesclomol,CHEMBL1972860,CHEMBL614567,,A704,IC50,27.45,7.56,CHEMBL2363734
Elesclomol,CHEMBL1972860,CHEMBL1075391,,ABC-1,IC50,0.3653,9.44,CHEMBL2363735
Elesclomol,CHEMBL1972860,CHEMBL2366283,,C2BBe1,IC50,102.67,6.99,CHEMBL2363771
Elesclomol,CHEMBL1972860,CHEMBL1075401,,C32,IC50,26.3,7.58,CHEMBL2363772
Elesclomol,CHEMBL1972860,CHEMBL2366224,,COLO-800,IC50,29.92,7.52,CHEMBL2363140
Elesclomol,CHEMBL1972860,CHEMBL1075430,,COLO-824,IC50,71.81,7.14,CHEMBL2363141
Elesclomol,CHEMBL1972860,CHEMBL1075433,,DK-MG,IC50,17.06,7.77,CHEMBL2363179
Elesclomol,CHEMBL1972860,CHEMBL614642,,DMS-114,IC50,9.431,8.03,CHEMBL2363180
Elesclomol,CHEMBL1972860,CHEMBL614519,,ACHN,IC50,5715.51,5.24,CHEMBL2363736
Elesclomol,CHEMBL1972860,CHEMBL2366195,,ACN,IC50,11.72,7.93,CHEMBL2363737
Elesclomol,CHEMBL1972860,CHEMBL1075402,,C3A,IC50,4630.97,5.33,CHEMBL2363773
Elesclomol,CHEMBL1972860,CHEMBL614533,,C8166,IC50,4946.03,5.31,CHEMBL2363774
Elesclomol,CHEMBL1972860,CHEMBL2366275,,COLO-829,IC50,43.11,7.37,CHEMBL2363142
Elesclomol,CHEMBL1972860,CHEMBL1075431,,COR-L105,IC50,6.764,8.17,CHEMBL2363143
Elesclomol,CHEMBL1972860,CHEMBL614286,,DMS-79,IC50,1352.88,5.87,CHEMBL2363184
Elesclomol,CHEMBL1972860,CHEMBL2366181,,DOHH-2,IC50,328.05,6.48,CHEMBL2363185
Elesclomol,CHEMBL1972860,CHEMBL613860,,AGS,IC50,2.863,8.54,CHEMBL2363738
Elesclomol,CHEMBL1972860,CHEMBL2366294,,ALL-PO,IC50,807.9,6.09,CHEMBL2363739
Elesclomol,CHEMBL1972860,CHEMBL614067,,CAKI-1,IC50,24.12,7.62,CHEMBL2363776
Elesclomol,CHEMBL1972860,CHEMBL1075405,,CAL-120,IC50,13.95,7.86,CHEMBL2363777
Elesclomol,CHEMBL1972860,CHEMBL613854,,COR-L23,IC50,1429.8,5.84,CHEMBL2363144
Elesclomol,CHEMBL1972860,CHEMBL614034,,DMS-273,IC50,7.057,8.15,CHEMBL2363182
Elesclomol,CHEMBL1972860,CHEMBL2366192,,AM-38,IC50,168.78,6.77,CHEMBL2363740
Elesclomol,CHEMBL1972860,CHEMBL1075392,,AN3-CA,IC50,10.79,7.97,CHEMBL2363741
Elesclomol,CHEMBL1972860,CHEMBL1075406,,CAL-12T,IC50,63.0,7.2,CHEMBL2363778
Elesclomol,CHEMBL1972860,CHEMBL1075408,,CAL-27,IC50,33.4,7.48,CHEMBL2363780
Elesclomol,CHEMBL1972860,CHEMBL2366329,,COR-L88,IC50,643.57,6.19,CHEMBL2363146
Elesclomol,CHEMBL1972860,CHEMBL2366076,,CP50-MEL-B,IC50,8.626,8.06,CHEMBL2363147
Elesclomol,CHEMBL1972860,CHEMBL2366363,,CP66-MEL,IC50,55.15,7.26,CHEMBL2363148
Elesclomol,CHEMBL1972860,CHEMBL2366277,,ATN-1,IC50,2095.6,5.68,CHEMBL2363743
Elesclomol,CHEMBL1972860,CHEMBL1075409,,CAL-33,IC50,22.23,7.65,CHEMBL2363781
Elesclomol,CHEMBL1972860,CHEMBL1075410,,CAL-39,IC50,13.29,7.88,CHEMBL2363782
Elesclomol,CHEMBL1972860,CHEMBL2366344,,CTB-1,IC50,8.64,8.06,CHEMBL2363152
Elesclomol,CHEMBL1972860,CHEMBL612657,,CWR22R,IC50,11.3,7.95,CHEMBL2363708
Elesclomol,CHEMBL1972860,CHEMBL1075382,,23132-87,IC50,24.92,7.6,CHEMBL2363709
Elesclomol,CHEMBL1972860,CHEMBL612565,,5637,IC50,35.46,7.45,CHEMBL2363710
Elesclomol,CHEMBL1972860,CHEMBL1075393,,AU565,IC50,59.07,7.23,CHEMBL2363744
Elesclomol,CHEMBL1972860,CHEMBL612588,,ASPC1,IC50,37.7,7.42,CHEMBL2363745
Elesclomol,CHEMBL1972860,CHEMBL2366269,,BALL-1,IC50,555.58,6.26,CHEMBL2363746
Elesclomol,CHEMBL1972860,CHEMBL1075411,,CAL-51,IC50,0.1264,9.9,CHEMBL2363783
Elesclomol,CHEMBL1972860,CHEMBL1075412,,CAL-54,IC50,1281.31,5.89,CHEMBL2363784
Elesclomol,CHEMBL1972860,CHEMBL2366360,,CTV-1,IC50,3016.48,5.52,CHEMBL2363153
Elesclomol,CHEMBL1972860,CHEMBL1075383,,639-V,IC50,16.74,7.78,CHEMBL2363711
Elesclomol,CHEMBL1972860,CHEMBL1075384,,647-V,IC50,6.905,8.16,CHEMBL2363712
Elesclomol,CHEMBL1972860,CHEMBL2366271,,BB30-HNC,IC50,35.35,7.45,CHEMBL2363747
Elesclomol,CHEMBL1972860,CHEMBL2366295,,BB49-HNC,IC50,125.58,6.9,CHEMBL2363748
Elesclomol,CHEMBL1972860,CHEMBL1075413,,CAL-62,IC50,55.19,7.26,CHEMBL2363785
Elesclomol,CHEMBL1972860,CHEMBL1075414,,CAL-72,IC50,3.023,8.52,CHEMBL2363786
Elesclomol,CHEMBL1972860,CHEMBL1075415,,CAL-85-1,IC50,72.66,7.14,CHEMBL2363787
Elesclomol,CHEMBL1972860,CHEMBL2366174,,CW-2,IC50,257.67,6.59,CHEMBL2363154
Elesclomol,CHEMBL1972860,CHEMBL1075403,,Ca-Ski,IC50,1245.99,5.9,CHEMBL2363155
Elesclomol,CHEMBL1972860,CHEMBL1075404,,Ca9-22,IC50,4.247,8.37,CHEMBL2363156
Elesclomol,CHEMBL1972860,CHEMBL2366253,,697,IC50,6.126,8.21,CHEMBL2363713
Elesclomol,CHEMBL1972860,CHEMBL1075385,,769-P,IC50,9.821,8.01,CHEMBL2363714
Elesclomol,CHEMBL1972860,CHEMBL613102,,786-0,IC50,12.87,7.89,CHEMBL2363715
Elesclomol,CHEMBL1972860,CHEMBL2366247,,BB65-RCC,IC50,24.16,7.62,CHEMBL2363749
Elesclomol,CHEMBL1972860,CHEMBL1075416,,CAMA-1,IC50,394.59,6.4,CHEMBL2363832
Elesclomol,CHEMBL1972860,CHEMBL614536,,CAPAN-1,IC50,1068.76,5.97,CHEMBL2363833
Elesclomol,CHEMBL1972860,CHEMBL1075418,,CaR-1,IC50,586.18,6.23,CHEMBL2363157
Elesclomol,CHEMBL1972860,CHEMBL614534,,Calu-3,IC50,3162.26,5.5,CHEMBL2363159
Elesclomol,CHEMBL1972860,CHEMBL2366115,,8-MG-BA,IC50,9.14,8.04,CHEMBL2363716
Elesclomol,CHEMBL1972860,CHEMBL1075386,,8305C,IC50,192.5,6.72,CHEMBL2363717
Elesclomol,CHEMBL1972860,CHEMBL1075394,,BCPAP,IC50,1.345,8.87,CHEMBL2363752
Elesclomol,CHEMBL1972860,CHEMBL2366100,,CAS-1,IC50,116.15,6.93,CHEMBL2363834
Elesclomol,CHEMBL1972860,CHEMBL382,,CCRF-CEM,IC50,12025.58,4.92,CHEMBL2363836
Elesclomol,CHEMBL1972860,CHEMBL614535,,Calu-6,IC50,1190.35,5.92,CHEMBL2363160
Elesclomol,CHEMBL1972860,CHEMBL1075387,,8505C,IC50,10.53,7.98,CHEMBL2363718
Elesclomol,CHEMBL1972860,CHEMBL2366306,,A101D,IC50,11.42,7.94,CHEMBL2363719
Elesclomol,CHEMBL1972860,CHEMBL2366303,,BE-13,IC50,391.58,6.41,CHEMBL2363753
Elesclomol,CHEMBL1972860,CHEMBL1075395,,BEN,IC50,116.39,6.93,CHEMBL2363754
Elesclomol,CHEMBL1972860,CHEMBL1075396,,BFTC-905,IC50,20.46,7.69,CHEMBL2363755
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,7.7,8.11,CHEMBL3270296
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,147.0,6.83,CHEMBL3265577
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL3356,P05177,Cytochrome P450 1A2,IC50,10000.0,5.0,CHEMBL3265578
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL3397,P11712,Cytochrome P450 2C9,IC50,10000.0,5.0,CHEMBL3265579
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL3622,P33261,Cytochrome P450 2C19,IC50,10000.0,5.0,CHEMBL3265580
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL289,P10635,Cytochrome P450 2D6,IC50,10000.0,5.0,CHEMBL3265581
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL340,P08684,Cytochrome P450 3A4,IC50,10000.0,5.0,CHEMBL3265582
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,19416.0,4.71,CHEMBL3418950
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,878.0,6.06,CHEMBL3418949
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,377.0,6.42,CHEMBL3418947
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,16.5,7.78,CHEMBL4605675
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,82.0,7.09,CHEMBL4773120
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL5251,Q06187,Tyrosine-protein kinase BTK,IC50,801.0,6.1,CHEMBL4773121
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,11.0,7.96,CHEMBL5121350
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,7.7,8.11,CHEMBL5330824
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,16.5,7.78,CHEMBL5367834
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,35.0,7.46,CHEMBL5515381
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL5568,P08922,Proto-oncogene tyrosine-protein kinase ROS,IC50,857.0,6.07,CHEMBL5515383
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL1974,P36888,Receptor-type tyrosine-protein kinase FLT3,IC50,303.0,6.52,CHEMBL5515384
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2815,P04629,High affinity nerve growth factor receptor,IC50,569.0,6.24,CHEMBL5515391
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2971,O60674,Tyrosine-protein kinase JAK2,IC50,143.0,6.84,CHEMBL5515395
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL3832943,,Casein kinase 2,IC50,604.0,6.22,CHEMBL5515396
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL4601,Q13882,Protein-tyrosine kinase 6,IC50,842.0,6.07,CHEMBL5515397
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,10.3,7.99,CHEMBL5623691
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL614925,,SK-OV-3,IC50,10000.0,5.0,CHEMBL5625513
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL613869,,HEY,IC50,10000.0,5.0,CHEMBL5625514
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL5058622,,ES-2,IC50,10000.0,5.0,CHEMBL5625515
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL614214,,OVCAR-5,IC50,8300.0,5.08,CHEMBL5625516
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL614058,,Caco-2,IC50,6860.0,5.16,CHEMBL5625517
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL1075593,,SW626,IC50,10000.0,5.0,CHEMBL5625518
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL392,,A549,IC50,10000.0,5.0,CHEMBL5625519
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL612255,,NCI-H1299,IC50,6260.0,5.2,CHEMBL5625520
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL396,,NCI-H460,IC50,10000.0,5.0,CHEMBL5625521
Entospletinib (GS-9973),CHEMBL3265032,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,IC50,11.0,7.96,CHEMBL5625522
Entrectinib,CHEMBL1983268,CHEMBL3529,Q14164,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Ki,3162.28,5.5,CHEMBL1964108
Entrectinib,CHEMBL1983268,CHEMBL4247,Q9UM73,ALK tyrosine kinase receptor,Ki,1.0,9.0,CHEMBL1963704
Entrectinib,CHEMBL1983268,CHEMBL2599,P43405,Tyrosine-protein kinase SYK,Ki,630.96,6.2,CHEMBL1963712
Entrectinib,CHEMBL1983268,CHEMBL4147,Q9UQM7,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Ki,3981.07,5.4,CHEMBL1964111
Entrectinib,CHEMBL1983268,CHEMBL3587,Q02750,Dual specificity mitogen-activated protein kinase kinase 1,Ki,3162.28,5.5,CHEMBL1963692
Entrectinib,CHEMBL1983268,CHEMBL5408,Q9UHD2,Serine/threonine-protein kinase TBK1,Ki,2511.89,5.6,CHEMBL1963698
Entrectinib,CHEMBL1983268,CHEMBL2689,Q04912,Macrophage-stimulating protein receptor,Ki,251.19,6.6,CHEMBL1964103
